time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781872.930428144,4.572513580322266,2737224.6272257264,906.4561137483981,257893.26046366774,544441.3276455208,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,98.0,98.0,98.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,595.581,595.581,595.581,98.0,0.0,76.521484375,595.581,5
11781873.930518512,4.5725250244140625,2765988.0429378985,906.9180435467498,258024.6828017108,544718.7748036117,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,613.341,613.341,613.341,99.0,0.0,76.521484375,613.341,5
11781874.930288278,4.5725250244140625,2794252.3322164714,907.2088704325979,258107.4251349405,544893.4530626521,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,606.635,606.635,606.635,99.0,0.0,76.521484375,606.635,5
11781875.930723565,4.572540283203125,2819774.588404104,906.605366349447,257935.72389828233,544530.9726741516,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,98.0,98.0,98.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,593.402,593.402,593.402,98.0,0.0,76.521484375,593.402,5
11781876.932973407,4.572540283203125,2841998.949950086,904.9639735825527,257468.73589308772,543545.1091076296,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,598.321,598.321,598.321,99.0,0.0,76.521484375,598.321,5
11781877.931157315,4.572551727294922,2881016.1906256927,908.6501923988391,258517.49156354534,545759.1488563735,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,593.417,593.417,593.417,99.0,0.0,76.521484375,593.417,5
11781878.935971145,4.572578430175781,2889266.5635652635,902.6547738781486,256811.75202834455,542158.1431709497,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,591.682,591.682,591.682,99.0,0.0,76.521484375,591.682,5
11781879.93007015,4.572578430175781,2947961.905348287,912.3839722943951,259579.77870190085,548001.7550373463,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,598.449,598.449,598.449,100.0,0.0,76.521484375,598.449,5
11781880.930356655,4.572578430175781,2957125.7697864817,906.7402147336501,257974.08922997676,544611.9661521731,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,602.063,602.063,602.063,99.0,0.0,76.521484375,602.063,5
11781881.930405382,4.5725860595703125,2985238.538887409,906.9558069484126,258035.42676011464,544741.4564935754,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,13.725,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,598.59,598.59,598.59,99.0,0.0,76.521484375,598.59,5
