time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11775501.852611547,3.643321990966797,87742642.45540874,197964.74744526597,2098495.567253684,13029526.188084887,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,45.0,45.0,45.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,238.28,238.28,238.28,45.0,0.0,5.95703125,238.28,5
11775502.851564245,3.6433258056640625,87811096.74052949,198052.42070373037,2099350.6542175417,13034835.409682745,20.1125,20.1125,20.1125,20.1125,20.1125,20.1125,20.1125,20.1125,20.1125,20.1125,20.1125,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,228.887,228.887,228.887,47.0,0.0,5.95703125,228.887,5
11775503.849733844,3.6433258056640625,87912707.49884403,198207.79973483388,2100997.668020452,13045061.692650424,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,19.212500000000002,49.0,49.0,49.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,246.049,246.049,246.049,49.0,0.0,5.95703125,246.049,5
11775504.850748245,3.643360137939453,87695502.6581135,197653.50023529094,2095026.8042366637,13007988.692711629,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,46.0,46.0,46.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,244.993,244.993,244.993,46.0,0.0,5.95703125,244.993,5
11775505.856810728,3.643360137939453,87287948.26133561,196670.68722050753,2084514.664418622,12942718.980833592,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,20.162499999999998,45.0,45.0,45.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,241.837,241.837,241.837,45.0,0.0,5.95703125,241.837,5
11775506.854945716,3.643360137939453,88016673.20199831,198233.7083581266,2101070.5229382906,13045514.047696926,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,45.0,45.0,45.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,230.127,230.127,230.127,45.0,0.0,5.95703125,230.127,5
11775507.853011094,3.6433639526367188,88058263.40815279,198259.5571985838,2101217.0596642564,13046423.891938811,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,48.0,48.0,48.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,238.645,238.645,238.645,48.0,0.0,5.95703125,238.645,5
11775508.842355382,3.6433639526367188,88867493.44621101,200014.2947884136,2119739.3325556573,13161428.394911006,20.275,20.275,20.275,20.275,20.275,20.275,20.275,20.275,20.275,20.275,20.275,65.0,65.0,65.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,242.385,242.385,242.385,65.0,0.0,5.95703125,242.385,5
11775509.84113865,3.6433639526367188,88060335.82549523,198133.07484559572,2099706.7803579266,13037046.591323921,18.8375,18.8375,18.8375,18.8375,18.8375,18.8375,18.8375,18.8375,18.8375,18.8375,18.8375,66.0,66.0,66.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,260.886,260.886,260.886,66.0,0.0,5.95703125,260.886,5
11775510.840410229,3.6433753967285156,88049972.44133466,198045.26030937335,2098680.7229287517,13030675.816778325,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,68.0,68.0,68.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,245.841,245.841,245.841,68.0,0.0,5.95703125,245.841,5
